_ - _ - id,_ - _ - active,_ - _ - subtype,_ - _ - place_name,_ - _ - subcategory,_ - _ - place_address,_ - _ - place_type_id,_ - _ - place_latitude,_ - _ - place_longitude,_ - _ - place_type_name
E00883,1,estacion,"E00883 · Estaciones de Servicio, S.A. de C.V.",Estación,"Av.Constituyentes Poniente 177 y Heriberto Allera, Col. Casa Blanca.",3,20.579140,-100.399851,estacion
E06801,1,estacion,"E06801 · Servicio Norama, S.A. de C.V.",Estación,"Carrt. Arandas-Tepatitlan Km 2+500, Col. S/C",3,20.708160,-102.384140,estacion
E03601,1,estacion,E03601 · Ayala Salazar Ignacio,Estación,"Carret. Jesus Maria-Ayotlan S/N., Col. Los Pocitos",3,20.604133,-102.220116,estacion
E01671,1,estacion,E01671 · Guillermo Primitivo Villegas Ayala,Estación,"Blvd. Adolfo Lopez Mateos Esquina Yucatan, Col. Centro",3,20.335265,-102.018322,estacion
E05617,1,estacion,"E05617 · Obra Dobladense, S.A. de C.V.",Estación,"Carrt. Manuel Doblado-Leon Km 2 Via Sta. Rosa, Col. Ejido Manuel Doblado",3,20.740060,-101.930979,estacion
E11704,1,estacion,"E11704 · Corporativo de Combustibles, S.A. de C.V.",Estación,"Niqos Heroes 100, Col. Ejido de  Parra",3,20.456105,-101.003865,estacion
E11220,1,estacion,"E11220 · Estacion de Servicio Bonanza, S.A. de C.V.",Estación,"Continuacion de la Av. Lazaro Cardenas Del Rio 31, Col. Subfraccion 4a. Rancho Michinelas",3,20.478304,-100.809249,estacion
E09831,1,estacion,"E09831 · Turismo Contreras, S.A. de C.V.",Estación,"Carretera Tarimoro - Cerro Prieto  Km. 2, Col. Sc",3,20.305811,-100.770021,estacion
E04427,1,estacion,"E04427 · Combu-Express, S.A. de C.V.",Estación,"Carrt. Federal Queretaro-Celaya Km. 28.5, Col. .",3,20.463428,-100.628395,estacion
E01662b,1,estacion,"E01662b · Serviexpress Delfines,S.A. de C.V.",Estación,"Carretera Irapuato la Piedad Km. 34, Col. .",3,20.450893,-101.553383,estacion
E07625,1,estacion,"E07625 · Estaciones de Servicio, S.A. de C.V.",Estación,"Carrt. Irapuato-Guadalajara Km 26+600, Col. Rancho San Isidro",3,20.474692,-101.500005,estacion
E09647,1,estacion,E09647 · Servicio Arteaga S.A. de C.V.,Estación,"Carretera Ramal a Jicamas Km. 3, Col. Sc",3,20.371299,-101.316107,estacion
E03825,1,estacion,E03825 · Edgardo Esqueda Ruiz,Estación,"Libramiento Carretera Sur Km.8.650, Col. .",3,20.572365,-101.225284,estacion
E11265,1,estacion,"E11265 · Grupo Gasolinero Progas, S.A. de C.V.",Estación,"Carretera Federal 120 Km 5+200, Col. Galindo",3,20.403604,-100.096277,estacion
E06564,1,estacion,"E06564 · Estaciones de Servicio, S.A. de C.V.",Estación,"Av. Constituyentes # 27, Col. Centro",3,20.395447,-99.988527,estacion
E08300,1,estacion,E08300 · Jose Luis Vazquez Jimenez,Estación,"Carrt. Estatal 330 Amealco-San Idelfonso Km 20, Col. S/C",3,20.144350,-99.954390,estacion
E05751,1,estacion,"E05751 · Estacion de Servicio Zelta, S.A. de C.V.",Estación,"Carrt. San Juan Del Rio-Xilitla Km 15, Col. Comunidad Bordo Blanco",3,20.490727,-99.934197,estacion
E11656,1,estacion,"E11656 · Gasolinera Los Agaves, S.A. de C.V.",Estación,"Carretera Estatal 200  No. 265, Col. Hacienda  Grande",3,20.537890,-99.892965,estacion
E07929,1,estacion,E07929 · Carmona Reyes Juan,Estación,"Autopista Mexico-Queretaro Km 109 Margen Derecho, Col. Sin Colonia",3,20.080814,-99.641589,estacion
E09100,1,estacion,"E09100 · Patambananapu, S.A. de C.V.",Estación,"Juarez Num.101,Entronque Patamban y Tangancicuaro, Col. S/C",3,19.837280,-102.219640,estacion
E01078,1,estacion,"E01078 · Servicio la Calzada, S.A de C.V.",Estación,"Carr.Km. 469 Mexico-Guadalajara Margen Izq., Col. Centro",3,19.953032,-102.307059,estacion
E01093,1,estacion,"E01093 · Servicio Del Centro de Zamora, SA de CV",Estación,"Av. Madero Sur No. 498, Col. .",3,19.982028,-102.289412,estacion
E03372,1,estacion,E03372 · David Arroyo Arroyo,Estación,"Km. 36 Carretera la Piedad-Carapan, Col. Los Angeles",3,20.141727,-102.067688,estacion
E06307,1,estacion,"E06307 · Kopla, S.A. de C.V.",Estación,"Carrt. Morelia-Zinapecuro Km 35.7, Col. Francisco Villa",3,19.877481,-100.925130,estacion
E11210,1,estacion,"E11210 · Combu-Express, S.A. de C.V.",Estación,"Boulevard Posadas Ocampo 1102 Oriente, Col. Salvatierra",3,20.221014,-100.862138,estacion
E09843,1,estacion,"E09843 · Grupo Octano, S.A de C.V.",Estación,"Autopista Maravatio - Zapotlanejo Km. 202.7, Col. Sentido 1",3,19.902991,-100.792852,estacion
E05515,1,estacion,"E05515 · Gasolineria Servicio Mini Express, S.A. de C.V.",Estación,"Carrt. Acambaro-Morelia No. 9, Col. Everardo Morales",3,20.003970,-100.7303,estacion
E00626,1,estacion,"E00626 · Multiservicio El Fresno, S.A. de C.V.",Estación,"Carr.Maravatio Querendaro Morelia Km.26.5, Col. .",3,19.884831,-100.665089,estacion
E04108,1,estacion,E04108 · Auto Servicio Mir-Sot S.A. de C.V.,Estación,"Carretera Morelia Mexico Km.93 Oriente No. 530, Col. Maravatio",3,19.901183,-100.452233,estacion
E11785,1,estacion,"E11785 · Servicio San Pedro de Los Sauces, SA de CV",Estación,"Franco Gaona #315, Col. Cuitzillo Grande",3,19.775450,-101.132578,estacion
E05050,1,estacion,"E05050 · Servicios Contreras, SA de CV",Estación,"Km 43+270 Carret. Morelia-Salamanca, Col. .",3,20.049978,-101.150455,estacion
E08631,1,estacion,E08631 · Patricia Diaz Diaz,Estación,"Leovino Morelos Oriente No. 202, Col. Independencia",3,20.157654,-101.163021,estacion
E04933,1,estacion,"E04933 · Servicio Camembaro, S.A. de C.V.",Estación,"Carret. Valle-Morelia Km 85.5, Col. .",3,20.368414,-101.190186,estacion
E08563,1,estacion,"E08563 · Servicio  San Jose de la Pena, S.A. de C.V.",Estación,"Carretera Cortazar-Salvatierra Km. 2.5, Col. S/C",3,20.452129,-100.964922,estacion
E12025,1,estacion,"E12025 · Servicios y Combustibles Rojo, SA de CV",Estación,"Carretera Zacapu-Villa Jimenez No. 2731, Col. Jauja",3,19.836372,-101.770008,estacion
E12146,1,estacion,"E12146 · Servicio Express Puruandiro, S.A. de C.V.",Estación,"Blvd.Aquiles Serdan #682 y 712, Col. La Loma",3,20.096282,-101.522770,estacion
E04713,1,estacion,"E04713 · Servicio El Ranchito, SA de CV",Estación,"Prolg. 16 de Septiembre No. 1869, Col. Morelos",3,20.131151,-101.207853,estacion
E09856,1,estacion,E09856 · Servicio Sta  Eugenia S.A de C.V.,Estación,"Francisco I Madero Poniente No.9570, Col. Tacicuaro",3,19.687983,-101.301105,estacion
E08185,1,estacion,"E08185 · Promotora de Auto Estaciones, S.A. de C.V.",Estación,"Ave Paseo de la Republica # 2150, Col. Fracc Ampliacion Ana Maria Gallaga",3,19.677921,-101.233858,estacion
E05199,1,estacion,"E05199 · Servicio Quinceo, SA de CV",Estación,"Paseo de la Republica No. 3745 Sector Republica, Col. Exhacienda de Quinceo",3,19.725379,-101.224729,estacion
E00608,1,estacion,"E00608 · Gasolineria Morelia, S.A. de C.V.",Estación,"Av. Madero No. 1145 Pte., Col. .",3,19.703179,-101.204370,estacion
E05876,1,estacion,E05876 · Sanchez Valenzuela Eduardo,Estación,"Av. Morelos Norte # 2055, Col. Santiaguito",3,19.719121,-101.188847,estacion
E00586,1,estacion,E00586 · Maria Elena Karras Gaytan,Estación,"Av. Madero Oriente No. 2518, Col. Vasco de Quiroga",3,19.708640,-101.168648,estacion
E06767,1,estacion,E06767 · Servicio Jiquipilco S.A. de C.V.,Estación,"Carrt. Jiquipilco Naucalpan Km 18+400, Col. Manzana Segunda",3,19.5602,-99.6020,estacion
E03325,1,estacion,"E03325 · Orvi Combustibles, S. A. de C. V.",Estación,"Km 5.7 Carretera Ixtlahuaca-Jiquipilco, Col. Santa Cruz Tepexpan",3,19.576160,-99.711840,estacion
E12089,1,estacion,"E12089 · Parador San Jorge, S.A. de C.V.",Estación,"Prolongacion Lic. Isidro Fabela Alfaro Sur # 2090, Col. Antiguo Rancho San Joaquin",3,19.776833,-99.862754,estacion
E04421,1,estacion,"E04421 · Crimer, SA de CV",Estación,"Km. 146 Carrt. Panamericana, Col. Pob. Boshindo",3,19.913420,-99.847490,estacion
E09540,1,estacion,E09540 · Joel Argueta Pizana,Estación,"Carretera Estatal Tlalpujahua Epitacio, Col. Sc",3,19.987240,-100.222657,estacion
E04052,1,estacion,"E04052 · Servicio Santa Maria Canchesda, S.A. de C.V.",Estación,"Km.118+050 Carr.Conc.Atlacomulcto-Maravatio Sta.M., Col. .",3,19.859764,-100.029391,estacion
E11253,1,estacion,"E11253 · Inmobiliaria Hemajo de Atlacomulco, S.A. de C.V.",Estación,"Carretera Atlacomulco - El Oro, Col. Cuendo",3,19.796517,-99.936639,estacion
E04051,1,estacion,"E04051 · Orvi Combustibles, S. A. de C. V.",Estación,"Carr.Atlacomulco-Acambay Km.1 Esq.S/Nom.B.Bongoni, Col. .",3,19.812430,-99.870210,estacion
E12020,1,estacion,"E12020 · Energeticos El Geriton, S.A. de C.V.",Estación,"Avenida de las Partidas # 200, Col. Ejido Emiliano Zapata San Mateo Atenco",3,19.319784,-99.547365,estacion
E03285,1,estacion,"E03285 · Estacion de Servicio Teramo, S.A. de C.V.",Estación,"Paseo Tollocan Esq.Morelos Ote., Col. Centro",3,19.348409,-99.590396,estacion
E08492,1,estacion,E08492 · Jesus Fernando Vargas Espinosa,Estación,"El Gran Canal No. 623 Villa Cuauhtemoc, Col. Sin Colonia",3,19.4208,-99.5619,estacion
E10621,1,estacion,"E10621 · Servicio Sol Pacifico, S.A. de C.V.",Estación,"Jose Maria Luis Mora (Calzada Pacifico) 1312, Col. San Antonio Buenavista",3,19.2568,-99.7088,estacion
E09903,1,estacion,"E09903 · Servitriangulo, S.A. de C.V.",Estación,"Av.Adolfo Lopez Mateos Num.102, Col. Ojuelos",3,19.288580,-99.696363,estacion
E04816,1,estacion,"E04816 · Orvi Combustibles, S. A. de C. V.",Estación,"Adolfo Lopez Mateos No. 726, Col. Loc. San Luis Mextepec",3,19.297653,-99.741244,estacion
E08098,1,estacion,"E08098 · Plaza Real de Mina, S.A. de C.V.",Estación,"Carretera Toluca Atlacomulco Km. 16, Col. Localidad Ejido Mina Mexico",3,19.4323,-99.7251,estacion
E05111,1,estacion,"E05111 · Multiservicio Express de Periban, SA de CV",Estación,"Carrt. Periban-Los Reyes Km 5 S/N, Col. S/C",3,19.550290,-102.441082,estacion
E00999,1,estacion,E00999 · Teodoro Magaña Magaña,Estación,"Km 1 Carrt. Uruapan-Patzcuaro Margen Izquierdo, Col. El Periodista",3,19.426069,-102.040783,estacion
E04250,1,estacion,"E04250 · Servicio la Cofradia,S.A. de C.V.",Estación,"Carretera Uruapan Patzcuaro No. 3550, Col. Toreo El Bajo",3,19.437944,-102.014120,estacion
E09511,1,estacion,"E09511 · Servicio Nahuatzen, S.A. de C.V.",Estación,"Libramiento Sur (Salida a Cheran) No. 101, Col. Barrio Primero",3,19.655703,-101.926824,estacion
E04674,1,estacion,E04674 · Servicio Vasa S.A. de C.V.,Estación,"San Felipe Tlalmimilolpan No. 1017, Col. .",3,19.258752,-99.642930,estacion
E11263,1,estacion,"E11263 · Combustibles Toluca, S.A. de C.V.",Estación,"Avenida Solidaridad las Torres No. 614, Col. Isidro Fabela 2a. Seccion",3,19.271284,-99.664340,estacion
E07539,1,estacion,E07539 · Reyda Servicios S.A. de C.V.,Estación,"Av. 5 de Mayo No. 800, Col. Valle Don Camilo",3,19.277040,-99.637376,estacion
E00594,1,estacion,E00594 · Laura Patricia Karras Lopez,Estación,"Carretera Ario-Patzcuaro S/N, Col. .",3,19.215057,-101.703798,estacion
E06976,1,estacion,E06976 · Ejido Opopeo,Estación,"Km. 41.56 Carretera Federal Quiroga-Tepalcatepec, Col. Sin Colonia",3,19.411910,-101.621070,estacion
E07234,1,estacion,E07234 · Leonardo Bucio Villanueva,Estación,"Libramiento Norte Ignacio Zaragoza # 176, Col. Centro",3,19.517730,-101.617520,estacion
E06393,1,estacion,E06393 · Barriga Villagomez Jose Carmen Ariel,Estación,"Carrt. Morelia-Patzcuaro Km 32, Col. S/D",3,19.557160,-101.4222,estacion
E04734,1,estacion,"E04734 · Tabachines y Compania,S.A. de C.V.",Estación,"Libramiento Toluca-Cd. Altamirano No. 500, Col. Fracc. las Ceibas",3,18.911580,-100.158160,estacion
E03284,1,estacion,"E03284 · Gas la Cañada, S.A. de C.V.",Estación,"Km 6 Carret. Valle de Bravo-Temascaltepec, Col. .",3,19.160860,-100.106440,estacion
E02566,1,estacion,"E02566 · Gasolinera Almoloya, S.A de C.V",Estación,"Guerrero No. 16, Col. .",3,19.368740,-99.756720,estacion
E12449,1,estacion,"E12449 · Super Servicio Capultitlan, S.A. de C.V.",Estación,"Independencia # 405 Sur, Col. Capultitlan",3,19.420570,-100.106220,estacion
E04404,1,estacion,"E04404 · Gasolinera Atimapa, SA de CV",Estación,"Av. Francisco I. Madero Num. 1240, Col. Las Delicias",3,19.113944,-102.375960,estacion
E00983,1,estacion,E00983 · Jesus Ernesto Hernandez Oseguera,Estación,"Carrt. Apatzingan-Uruapan Km 1.5, Col. La Palmira",3,19.072689,-102.346732,estacion
E04889,1,estacion,"E04889 · La Parota Gasolinera, SA de CV",Estación,"Av Lazaro Cardenas N 355, Col. El Carriel",3,19.008893,-102.099320,estacion
E04981,1,estacion,"E04981 · Superservicios San Agustin, SA de CV",Estación,"Carret. Fed. Zirandaro-Cd- Altamirano No. 2030, Col. .",3,18.470978,-100.980531,estacion
E07158,1,estacion,"E07158 · Servicio las Esmeraldas, S.A. de C.V.",Estación,"Carrt. Villa Madero-Caracuaro Km 82.5 # 1833, Col. S/C",3,19.031690,-101.129490,estacion
E03101,1,estacion,"E03101 · Kopla, S.A. de C.V.",Estación,"Av. Revolucion No. 57, Col. .",3,19.435111,-100.357118,estacion
E07172,1,estacion,E07172 · Arriaga Colin Amanda Berenice,Estación,"Carrt. San Felipe-Angangueo Km 10+800 Marg. Izq., Col. El Paso San Cristobal",3,19.5580,-100.353150,estacion
E06913,1,estacion,E06913 · Servicio Huajumbaro  S.A. de  C.V.,Estación,"Km 0+200 L.I. Tramo Huajumbaro Carrt. Morelia-Cela, Col. Huajumbaro",3,19.672060,-100.739910,estacion
E08235,1,estacion,"E08235 · Servicio Valle Hidalgo, S.A de C.V.",Estación,"Av. Juarez No. 600, Col. Fracc Valle Hidalgo",3,19.686760,-100.523420,estacion
E04544,1,estacion,"E04544 · Servicio Santa Isabel, S.A. de C.V.",Estación,"Periferico Nueva España No.727, Col. Insurgentes",3,19.699370,-101.1543,estacion
E06548,1,estacion,E06548 · Multiservicios Hernandez S.A de C.V.,Estación,"Carrt. Tlalchapa-Cd. Altamirano Km 1, Col. Cienega Parota",3,18.409610,-100.491680,estacion
E03349,1,estacion,"E03349 · Orvi Combustibles, S. A. de C. V.",Estación,"Av Juarez  S/N, Col. .",3,18.865460,-99.886870,estacion
E03172,1,estacion,E03172 · Alvaro Burgos Diaz,Estación,"Av. de Los Plateros, Col. Pedro Martin S/N",3,18.549683,-99.609656,estacion
E04808,1,estacion,"E04808 · Servicio Mazatepec, SA de CV",Estación,"Carret. Fed. Alpuyeca-Grutas Km. 17, Col. .",3,18.751605,-99.365619,estacion
E08323,1,estacion,"E08323 · Combustibles Zapata, S.A. de C.V.",Estación,"Av.Temixco          No. 161, Col. Palo Escrito",3,18.842477,-99.199053,estacion
E05227,1,estacion,"E05227 · Grupo Quinra, S.A. de C.V.",Estación,"Carret. Cuernavaca-Cuautla Km 26, Col. Huerta Vieja",3,18.871310,-99.069058,estacion
E09471,1,estacion,"E09471 · Servicio Migajas Ii, S.A. de C.V.",Estación,"Palmas # 2, Col. Ampliacion Francisco I. Madero",3,18.802936,-98.964587,estacion
E06019,1,estacion,"E06019 · Sanalin, S.A. de C.V.",Estación,"Av. Lazaro Cardenas # 1111, Col. Centro",3,18.365850,-102.291910,estacion
E12674,1,estacion,"E12674 · Servicios y Combustibles Lazaro Cardenas, S.A. de C.V.",Estación,"Prolongacion Tulipanes No. 1544, Col. Solidaridad",3,17.96957778,-102.21246670,estacion
E02561,1,estacion,"E02561 · Gasolinera Melchor Ocampo, S.A. de C.V.",Estación,"Av. Lazaro Cardenas # 847, Col. Centro",3,17.956662,-102.193712,estacion
E11527,1,estacion,"E11527 · Yategas, S.A. de C.V.",Estación,"Av. Gran Via Tropical y Tambuco S/N, Col. Las Playas",3,16.835490,-99.903842,estacion
E04233,1,estacion,"E04233 · Estacion de Servicio Papagayo, S.A. de C.V.",Estación,"Andres de Urdaneta y Pedro Mendez de Aviles No.208, Col. Fracc.Hornos",3,16.859162,-99.891804,estacion
E08517,1,estacion,E08517 · Plaza Constituyentes S.A. de C.V.,Estación,"Av. Constituyentes No. 927, Col. Vista Alegre",3,16.871728,-99.901239,estacion
E03126,1,estacion,"E03126 · Gasolineria Servicio Atoyac, SA de CV",Estación,"Av. Juan Alvarez Sur No. 125, Col. Sta. Dorotea",3,17.204002,-100.4386,estacion
E00328,1,estacion,"E00328 · Gasolinera En Tecpan de Galeana, SA de CV",Estación,"Prolongacion Calle Independencia S/N, Col. .",3,17.2118,-100.632010,estacion
E04269,1,estacion,"E04269 · Gasolinera Aeropuerto, S.A. de C.V.",Estación,"Km.9+700 Carr. Zihuatanejo-Acapulco, Col. Areopuerto",3,17.623074,-101.458561,estacion
E06403,1,estacion,E06403 · Gonzalez Navarrete Teresa de Jesus,Estación,"Carrt. Nal. Zihuatanejo -Lazaro Cardenas Km 16+500, Col. S/D",3,17.728020,-101.607380,estacion
E08359,1,estacion,"E08359 · General de Combustibles Guerrero,S.A de C.V.",Estación,"Av.Rey Irepan #1235, Col. Lazaro Cardenas",3,18.344760,-100.653910,estacion
E10200,1,estacion,E10200 · Jose Lizandro Hinojosa Garcia,Estación,"Blvd. Eugenio Hernandez Flores a Rio Grande City # 313, Col. Cuauhtemoc",3,26.331586,-98.829905,estacion
E04998,1,estacion,"E04998 · Servicio Juggas, SA de CV",Estación,"Cuauhtemoc No. 501, Col. .",3,26.419434,-99.149968,estacion
E12037,1,estacion,"E12037 · Servicio Ag las Campanas, S.A. de C.V.",Estación,"Carretera Nacional No. 8550, Col. Colinas Del Sur",3,27.41958611111110,-99.53537777777780,estacion
E10017,1,estacion,"E10017 · Exelco Carburantes, S.A. de C.V.",Estación,"Avenida Reforma No. 5603, Col. Centro Comercial Reforma",3,27.446474,-99.519735,estacion
E08425,1,estacion,"E08425 · Orsan Del Norte, S. A. de C. V.",Estación,"Av. Reforma 4400, Col. Mexico",3,27.462071,-99.511529,estacion
E10922,1,estacion,"E10922 · Estacion de Servicio Los Carranzas, S.A. de C.V.",Estación,"Venustiano Carranza No. 2101, Col. Guerrero",3,27.476510,-99.501890,estacion
E06439,1,estacion,"E06439 · Hidrocarburos las Quintas, S.A. de C.V.",Estación,"Av. Adolfo Lopez Mateos # 301, Col. Fracc. Hacienda San Rafael",3,25.690195,-100.212621,estacion
E11136,1,estacion,"E11136 · Servicios Gasolineros de Mexico, S.A. de C.V.",Estación,"Benito Juarez 5451, Col. Los Lermas",3,25.674836,-100.191716,estacion
E09604,1,estacion,"E09604 · Energeticos Guadalupe, S.A. de C.V.",Estación,"Ave. Eloy Cavazos 7890, Col. Hacienda de Guadalupe",3,25.646295,-100.179619,estacion
E04660,1,estacion,E04660 · Servicio Car-Ma SA de CV,Estación,"Carret. a San Roque Km 2.9 # 1200, Col. Loc. Los Reyes",3,25.640618,-100.151525,estacion
E10963,1,estacion,"E10963 · Grupo Cordoba Hernandez, S.A. de C.V.",Estación,"San Mateo a Villa Juarez 500, Col. Fracc. las Lomas",3,25.628212,-100.100375,estacion
E08529,1,estacion,"E08529 · Gasolinera Santa Anita, S.A. de C.V.",Estación,"Libramiento Juarez-Caderereyta Km. 23, Col. La Puerta",3,25.624168,-100.064916,estacion
E09237,1,estacion,"E09237 · Servicios Gasolineros de Mexico, S.A. de C.V.",Estación,"Av. Miguel Aleman #1866, Col. S/C",3,25.733069,-100.210169,estacion
E07037,1,estacion,"E07037 · Gas Nuevo Milenio, SA de CV",Estación,"Carrt. a Huinala y Camino Al Milagro # 300, Col. Apodaca",3,25.746770,-100.191766,estacion
E07874,1,estacion,"E07874 · Petromax, S.A. de C.V.",Estación,"Autopista Monterrey-Cadereyta # 1310, Col. S/C",3,25.694383,-100.176368,estacion
E09770,1,estacion,E09770 · Mongas SA de CV,Estación,"Porfirio Diaz S/N, Col. Los Prados",3,25.740971,-100.167151,estacion
E06470,1,estacion,"E06470 · Petromax, S.A. de C.V.",Estación,"Carrt. Apodaca-Villa Juarez # 1101, Col. S/D",3,25.701548,-100.130240,estacion
E09531,1,estacion,E09531 · Servicios Gyd S.A. de C.V.,Estación,"Calle Sicomoro No. 301, Col. Residencial Ebanos Norte 2do. Sector",3,25.791388,-100.234910,estacion
E05797,1,estacion,"E05797 · Gasolinera Tres Hermanos, S.A. de C.V.",Estación,"Carrt. Santa Rosa Km. 3.8, Col. .",3,25.828750,-100.230444,estacion
E04020,1,estacion,"E04020 · Orsan Del Norte, S.A. de C.V.",Estación,"Km. 22.5 Carr. Monterrey-Laredo, Col. No",3,25.868051,-100.231193,estacion
E11464,1,estacion,"E11464 · Estacion El Sesteo, SA de CV",Estación,"Carretera Monterrey - Saltillo Km. 48.5, Col. Sc",3,25.931340,-100.226288,estacion
E04170,1,estacion,"E04170 · Energeticos y Lubricantes Flores, SA de CV",Estación,"Carrt. Monterrey.Laredo Km. 93, Col. .",3,26.463509,-100.158209,estacion
E09494,1,estacion,"E09494 · Multiservicios Sendero, S.A. de C.V.",Estación,"Sendero Ancho 1000, Col. Miguel Hidalgo",3,26.52440277777780,-100.167888888889,estacion
E04843,1,estacion,"E04843 · Super Servicio Jardines, SA de CV",Estación,"Av. Diago Diaz de Berlanga No. 1151, Col. Jardines de Santo Domingo",3,25.743138,-100.263656,estacion
E05230,1,estacion,"E05230 · Grupo Operador de Minigasolineras, SA de CV",Estación,"Av. Manuel Herrera # 101, Col. Las Praderas",3,25.772498,-100.259662,estacion
E08081,1,estacion,"E08081 · Segas Combustibles, S.A de C.V.",Estación,"Av. Concordia # 200-A, Col. Metroplex",3,25.784926,-100.252905,estacion
E03530,1,estacion,"E03530 · Grupo Miranda Cordoba, S.A. de C.V.",Estación,"Ave. Lopez Mateos y Av. Mezquital, Col. .",3,25.739723,-100.239122,estacion
E08087,1,estacion,"E08087 · Roma Refinados, S.A de C.V.",Estación,"Carrt. Antigua a Roma # 2200, Col. Centro",3,25.766821,-100.201059,estacion
E09398,1,estacion,E09398 · Servicios Gasolineros de Mexico SA de CV,Estación,"Av. Miguel Aleman No. 300, Col. Centro",3,25.777102,-100.182371,estacion
E04408,1,estacion,"E04408 · Gasolineria El Pe#On, S.A. de C.V.",Estación,"Av. Eloy Cavazos No. 3810, Col. Fracc. El PeºOn",3,25.657271,-100.222352,estacion
E05660,1,estacion,"E05660 · Petromax, S.A. de C.V.",Estación,"Av. Presidente Benito Juarez # 1601, Col. La Fuente",3,25.678803,-100.236475,estacion
E07544,1,estacion,"E07544 · Estacion las Palomas, S.A. de C.V.",Estación,"Av. Lazaro Cardenas No. 514, Col. Ignacio Zaragoza",3,25.684716,-100.229935,estacion
E05481,1,estacion,"E05481 · Auto Servicios Gasher, SA de CV",Estación,"Miguel Aleman No 5151, Col. .",3,25.692602,-100.245619,estacion
E08381,1,estacion,"E08381 · Servicios Gasolineros de Mexico, S.A de C.V.",Estación,"Av. Ruiz Cortinez # 1400-A, Col. Nueva Linda Vista",3,25.703101,-100.231482,estacion
E05865,1,estacion,"E05865 · Petromax, S.A. de C.V.",Estación,"Av. Juan Montemayor # 300, Col. Hacienda de Los Morales",3,25.715731,-100.240318,estacion
E05328,1,estacion,E05328 · Gustavo Estrada Gonzalez,Estación,"Av. Lazaro Cardenas No. 2760, Col. El Mirador Residencial",3,25.625557,-100.293044,estacion
E10345,1,estacion,"E10345 · Gasolinera Cerro de la Silla, S.A. de C.V.",Estación,"Avenida Luis Elizondo No.421, Col. Mexico",3,25.644512,-100.297133,estacion
E04320,1,estacion,"E04320 · Gasolinera Chapultepec, S. A. de C. V.",Estación,"Av. Chapultepec No. 1844 Ote., Col. Buenos Aires",3,25.666424,-100.279809,estacion
E02031,1,estacion,"E02031 · Gasolinera Servicio Modelo, S.A. de C.V.",Estación,"Av. Madero No. 2002 Oriente, Col. Terminal",3,25.681551,-100.294655,estacion
E07514,1,estacion,"E07514 · Estacion Los Angeles de Luz, S.A. de C.V.",Estación,"Av. Pablo A. de la Garza # 2007-A, Col. La Argentina",3,25.690768,-100.287252,estacion
E06720,1,estacion,"E06720 · Energeticos Los Andes, S.A. de C.V.",Estación,"Av. Felix U. Gomez # 4051, Col. Ind. Benito Juarez",3,25.706442,-100.283504,estacion
E02697,1,estacion,E02697 · Mercado de Abastos Estrella En Condominio      .,Estación,"Av.Cd.de Los Angeles No.1000, Col. Garza Cantu",3,25.711381,-100.291092,estacion
E04924,1,estacion,"E04924 · Servicio Gasolinera Universidad, S.A. de C.V.",Estación,"Av. Universidad No. 245, Col. Anahuac",3,25.736169,-100.303493,estacion
E12181,1,estacion,"E12181 · Servicios Gasolineros de Mexico, S.A. de C.V.",Estación,"Ave. Cristina Larralde No. 600, Col. Fracc. San Ignacio",3,25.749386,-100.279777,estacion
E02534,1,estacion,"E02534 · Orsan Del Norte, S.A. de C.V.",Estación,"Carr a Laredo y R. Treviño 915, Col. No",3,25.761642,-100.294095,estacion
E07549,1,estacion,"E07549 · Gs Gas Sendero, S.A. de C.V.",Estación,"Av. Sendero Norte #130 Pte., Col. Centro Comercial Sendero",3,25.769102,-100.304541,estacion
E08107,1,estacion,"E08107 · Gasolinera Garcia Villarreal, S.A. de C.V.",Estación,"Av. Benito Juarez #300-A, Col. Lazaro Cardenas",3,25.785539,-100.301765,estacion
E04478,1,estacion,"E04478 · Organizacion Saga, S.A. de C.V.",Estación,"Emiliano Zapata No. 207, Col. Emiliano Zapata",3,25.701607,-100.361582,estacion
E07614,1,estacion,"E07614 · Gasolinera Gonzalitos, S.A. de C.V.",Estación,"Jose Eleuterio Gonzalez # 513, Col. Mitras Norte",3,25.711778,-100.349925,estacion
E04841,1,estacion,"E04841 · Gasolinera Sta. Cecilia, S.A. de C.V.",Estación,"Av. Lincoln No. 4512 Esq. Rangel Frias, Col. .",3,25.719698,-100.359003,estacion
E10711,1,estacion,"E10711 · Grupo Gas W, S. A. de C. V.",Estación,"Av. Lincoln # 5400-1, Col. Valle Verde",3,25.729880,-100.368680,estacion
E12380,1,estacion,"E12380 · Carburantes Guadalupe, S.A. de C.V.",Estación,"Avenida Almazan 1500, Col. Topo Chico",3,25.7379951090,-100.32789768,estacion
E07644,1,estacion,"E07644 · Servicios Gasolineros de Mexico, S.A. de C.V.",Estación,"Av. Cabezada # 1100, Col. Barrio Mirasol 2 Sector",3,25.773904,-100.381110,estacion
E04621,1,estacion,"E04621 · Servicios de Gasolina Santos, S.A. de C.V.",Estación,"Aaron Saenz No. 1800 Esq. Balcones de Monterrey, Col. Sta. Maria",3,25.674593,-100.376031,estacion
E03583,1,estacion,"E03583 · Orsan Del Norte, S.A. de C.V.",Estación,"Av.Insurgentes No.3991 Pte. y Pablo Moncayo, Col. Colinas de San Jeronimo",3,25.681174,-100.357631,estacion
